2.667662152729692870e-01,-3.987021070054447835e-01,8.127964830339536872e-01,8.932872701497914791e-01,-1.453781973621628108e-02,-9.294785455532375007e-01,1.251787795550177163e-01,-4.944900605902805002e-01,-1.692211579943186661e-01,3.704663004471522164e-02,2.327730991861869103e-01,5.754906931979147933e-01,-5.556262502976005990e-01,1.397406802506232726e+00,5.451642225374595530e-01,-6.896091717874124338e-01,8.732024672101222629e-02,3.231516113331977386e-02,6.962512374905680534e-01,9.970758604671050573e-01
-4.249391003616170143e-02,-5.482192260693673491e-01,-2.562879417792335857e-01,-1.574639628853235829e+00,-6.440759053909538290e-01,-5.424279618830740723e-01,1.886230697863694461e-01,-9.330624454460436645e-01,3.067946326951635772e-02,-2.338477982604088901e+00,8.407900113991904067e-01,-1.316093045210860180e-01,-5.139248888607236276e-01,2.319131629000053818e-01,2.417668778597101553e-01,3.931036030450988927e-01,-1.621111178241273709e+00,-8.901752889301755012e-01,-1.761682973042357325e+00,1.407437428535867507e+00
-6.848372005065784807e-01,-1.247358332000661152e+00,1.428114255852745984e+00,1.342917893968124332e+00,-5.851140495135312980e-01,6.503301493995071736e-01,1.635522052586040997e+00,1.778617479201050289e+00,-2.393603475476639708e-01,2.348567393238077117e-01,-2.895633181577640936e-01,1.167341502504274153e+00,5.149594451987290489e-01,-8.097963975384921964e-01,4.847370022209503415e-01,-1.626097661744085432e+00,1.401655770486807950e-01,5.664107157402950010e-01,-1.214464591958742901e+00,2.184662061164902802e+00
-2.215130388476046208e-01,-6.349477249486841224e-01,-5.080877997344154240e-01,-2.333584899709084226e+00,-7.501724528552871085e-01,3.338529947006322329e-01,-5.995985490087071129e-02,-4.360627955039618753e-01,-5.879500851805503914e-02,7.038166232044053006e-01,8.209857703299019427e-01,2.803262517471979964e-01,8.712622342528983932e-01,5.148184940085043237e-01,6.104455260652862369e-01,5.718873817951289906e-01,-8.825838076518283115e-01,-1.154647846218136209e+00,-8.927846739529086140e-01,4.708931626029640438e-01
8.087465340431041483e-01,5.082306063089719883e-01,-1.074388171966231376e+00,6.661650845014140954e-01,1.131749681495814785e+00,-5.515495291870488037e-01,-8.127132738031909165e-01,-1.707388361309776004e+00,-5.643273111879807402e-01,-8.752347594174263168e-02,-1.604769212531826639e-01,-6.050817481584567226e-01,5.418993927929017795e-01,7.219926118675116244e-01,3.802848549004846368e-01,1.065451192861197827e+00,-2.457055042788786614e-01,8.748930603282292218e-01,1.814032796058387298e+00,-4.806322650984653500e-01
1.120475787079705299e+00,5.596959944906046980e-01,1.075102205468490668e+00,4.128186679319799379e-02,-6.640014944566084987e-01,7.464375372419270738e-01,6.363524107920127681e-01,-1.360647635415212164e+00,-8.380034987756722620e-01,-9.647708187779377997e-01,3.818719597599223303e-01,2.351020353467737356e-01,-6.342649819577214632e-02,1.628230516885475765e-01,-1.289970891106307915e+00,8.596526077899788731e-01,4.643357390341139035e-01,-7.717163686075130258e-01,5.630193216011183388e-01,1.163010072763903113e-01
-4.872842060035676992e-01,5.431306591560591812e-01,1.484318058722081446e+00,4.112629705146942927e-01,-9.720994261831318317e-01,4.569639577122254770e-01,8.114670031552697615e-01,-7.856656777812938419e-02,-2.025812455027582448e+00,-4.961573853261780909e-01,1.149372825411857924e-01,5.325317466604670980e-01,-8.669204215984138706e-02,-3.807956153676722577e-01,-2.133087143225190774e-01,2.808859071003482755e-01,1.374707261695862437e+00,-6.743482281081122215e-03,1.238667700636581825e+00,1.082366312241641815e+00
-5.857268586955015621e-01,1.588567625659907723e+00,6.754776491950814643e-01,8.657469747590026410e-01,-2.201130983953809017e-01,5.610027610166783418e-01,1.545093418917871775e+00,9.447823383461238789e-02,-3.623667892352031017e-01,-3.287525305884805960e+00,3.630178656153657674e-02,-7.175198794459490825e-01,-1.044466433074014322e+00,-1.277064062452224480e+00,-2.852568563098081267e+00,1.774809208962002949e-01,1.771393729966333819e+00,-4.123439753194423907e-01,-2.908640558785498542e-01,1.660808985034510077e-01
1.164108333292559888e-01,-3.380763922359651397e-01,-2.607343315226786085e-01,3.069458338513749940e+00,1.472367940480644677e+00,-6.141649847609605972e-01,1.009668365177498472e+00,1.410415488082641167e+00,1.514565331349597033e+00,5.471378419550988470e-01,-1.530582482243976861e+00,8.346267117679234682e-01,1.575587750580361435e-01,3.831038911726740714e-01,-1.018810554420277181e-01,-2.251775436957239140e+00,1.405829828009743432e+00,9.220289782595879613e-01,-8.303174139973354961e-01,7.047726673406825570e-01
-8.932434220657087254e-01,-3.189310205769248507e-01,-1.450084557130332907e+00,3.567292506475469582e-01,9.258249963502546143e-01,1.060340580281576295e-01,-5.420532131690416477e-01,-8.033693373878103561e-01,4.650471426286720278e-01,1.750939056657737636e-01,-2.415736127381478970e-01,-2.859345161618297437e-01,9.687461669195174263e-01,1.233356911090537356e+00,-9.892902342016526851e-02,1.172208592567936247e-01,9.438824311329969685e-01,1.076752838499609316e-01,1.210141927003581391e-01,1.167424641194992896e+00
-2.871649598153758642e+00,1.115450162682322388e-01,-1.018192826231323567e+00,4.884643146768218314e-01,-2.355094472179103116e-01,-1.920678042305243860e-01,1.628036112326127327e+00,-1.237480683043308050e+00,1.292009919703813292e+00,-1.696070459088352633e+00,-7.450280517923626444e-01,-2.385715971109939326e-01,7.556640432211881864e-01,1.504030814870173316e+00,-7.046653863351406422e-01,-2.317779877013504131e-01,1.791649708930962204e+00,1.221117856959911263e+00,-9.430673274147588492e-02,6.897064876929884791e-01
3.196687373136140597e-01,8.302421453163664200e-01,-3.273134079629969051e-01,-1.948608878134465427e-01,6.500952949368038469e-01,-8.316559335347639692e-01,-8.033034477887698310e-01,1.242548467070634377e-01,8.131857154804990051e-01,8.912076073866741499e-01,-2.343101599007162972e-01,-5.514118211800682623e-01,-8.656586899805179813e-01,7.616955148067264814e-01,7.621718549501252937e-01,3.731966805978926827e-01,-5.642673876046521153e-01,1.058554966901325139e-01,5.694658906375119622e-01,-7.687211675832964497e-01
2.363257476900797738e-01,-1.297318670033882793e+00,-1.888534292071769038e-01,-9.434949886849203216e-01,-1.147141833833257019e-01,-5.010063265672135696e-02,-9.515666020487180410e-02,-3.274209327581175527e-02,8.589034137497566501e-01,1.212929672001924919e+00,1.590742944559810357e-01,3.361943675738019999e-01,7.794457528236774513e-01,8.158324373681573594e-01,1.346194544607897337e+00,-6.553992649115641944e-01,-1.403207524485589053e+00,-5.309873678483859605e-01,-1.566135030111969195e+00,1.096897245479722338e+00
-9.220863761005998471e-02,1.195667745947961852e-01,3.724497945845126751e-02,-1.374082600008133259e-01,-1.817139564490573567e-01,-3.493175842422819866e-01,8.545402260509291081e-02,-8.729991931607880007e-01,1.023926673728205783e+00,-8.391276894807542241e-01,-3.123523727949241088e-02,4.456899166802957279e-01,-2.172010701251558817e-01,7.235677896389703934e-01,4.546849760250533112e-01,-2.951750100208548888e-01,5.094320534745949702e-01,-8.207478710271566558e-02,-9.893266566510484916e-02,-4.469566348535802813e-01
6.760995259988364925e-01,-1.323451030133998563e+00,-3.627353724462507867e-02,-1.504167158952473660e+00,-4.623577450967361613e-01,9.358448704912440963e-01,-2.959850824101751821e-01,2.149133984017321253e-01,-1.186754638780532556e+00,1.269698581831790296e+00,3.167118662164771781e-01,-8.868617606112631779e-02,9.348848116987142909e-01,-1.283852448244864775e+00,5.422075716651858501e-01,5.606996878839372034e-01,-4.974081891587610604e-01,-3.547069639377692929e-01,-1.007233460648662843e-01,2.991750151548888126e-01
-5.503506732729848139e-01,3.537183009717414506e-01,1.064780660832583159e+00,-1.849583345422478597e-01,-6.117123479319021007e-01,4.302540267190602674e-01,2.686374053224674374e-01,-5.565795595635473214e-01,-8.946439664012326709e-01,-7.766519345193393375e-01,2.238008612083450949e-02,-3.270371847898141948e-01,7.736565646302670171e-03,5.735531052513124367e-02,7.991999812680221360e-02,4.131154882539501694e-01,-4.581169210589481899e-01,-7.910847752456828808e-01,5.815250729826600962e-01,-2.220531525215719559e-01
-1.592939335496999176e+00,3.094068906458518065e-01,1.448327339743358921e+00,9.840757491285274661e-01,-6.683023523128087673e-01,2.008987239565267202e-01,1.935036481351281479e+00,6.211235206826103139e-02,-1.054270375632555989e+00,-7.496826839183665658e-01,-4.559962848134556657e-01,5.890340423912864276e-01,1.962618274310702904e-01,-9.324859798504027131e-01,-1.754665899328946121e+00,-1.778271994102139097e-01,2.011562170695774476e+00,3.696142145303552562e-01,8.689568035451851191e-01,5.607724853864896053e-01
7.487220024167440258e-01,-6.583276802409977480e-01,5.342656805239567319e-01,6.573206645591094244e-01,6.814548099507395928e-01,1.745282381766581070e-01,4.798289138047489577e-01,2.522107561273074366e-02,-1.583596021336934667e+00,3.954545117683668232e-01,-1.164012070457183801e-01,-1.493041830766236866e-01,-2.075412767578371509e-01,-2.251544940887833524e-01,-4.574048654256657187e-01,8.000325694711274416e-01,6.093706069144358972e-01,4.595425386989682170e-01,1.541506781043163299e+00,5.820588003994404680e-01
-5.971382072300038812e-01,1.148233685633280210e+00,1.275132207265219364e+00,-3.649668874847873945e-01,-1.458866637914575659e-01,-1.705589212208215022e-01,9.555806260704197141e-01,3.158866473128015828e-01,6.927730317778212354e-01,-2.282197761280690962e+00,5.590650925229553314e-01,-3.857483738046393884e-01,-9.837106378328865919e-01,-1.997329651888615498e-01,-1.049856901122426356e+00,-1.287486741050309635e-01,6.391615712617678691e-01,-6.200461936958630293e-02,1.535049479516258641e-01,-3.719850343018942240e-01
-1.928321899118586424e+00,3.110330977585027412e-01,-1.271713974385314083e+00,3.817980659338335858e-01,-5.548976158506679912e-01,-1.533564631780194032e-01,-6.002829491260417566e-02,1.594043534883071989e-01,1.869793774824556887e-01,5.415530213046036989e-01,-7.294478612787274052e-01,8.840068388689995005e-02,2.337511588456099021e-01,4.916832985307300619e-01,-2.019606444530890887e-01,2.171007350536023062e-01,5.729760855933574426e-01,2.317062845799067183e-01,8.270356850434069651e-01,-1.562486995863950900e+00
2.563420457380773954e+00,-7.018545427298991113e-01,-9.518497828678545991e-01,7.949001806841160533e-02,6.578673581069398590e-01,-9.128908417642438433e-01,-1.822421748786695161e+00,4.176410553821992000e-01,4.793018511952565341e-01,4.245645998409678934e-01,3.703510447339557476e-01,-5.977671148729865047e-01,-1.117469139288292057e+00,-3.788540514402047310e-01,3.003415522101968507e-02,-3.041109554443964802e-01,-1.327082839948284354e+00,1.132204097979534613e-01,-1.043562506798555445e+00,-6.278449388382648100e-02
2.556933906596536854e-01,1.409570023561728946e-01,-1.443714951565327198e-01,2.458230494043778247e-01,5.953404868733167543e-01,-2.823985974990221859e-01,1.148659824441335409e-01,-4.247099197406720150e-01,3.375420765534298817e-01,-2.877773286916703310e-01,1.101888410075485270e-01,-2.990502504001357198e-01,-3.925074725961948396e-01,-7.263091664340303177e-01,-1.143066644356450556e+00,1.060094234217678483e-01,-5.889178378916858358e-01,2.473907062641803878e-01,-1.184265873037494865e+00,-2.478475266777080133e-01
1.177307196556582891e+00,-2.945130406566603409e-01,-1.478703562303023133e+00,4.509386295046018955e-01,4.274958280562902169e-01,-1.417875754905776109e+00,-2.236236628048493547e+00,7.386125005456738446e-01,1.379340718777174013e+00,1.392234202894336859e+00,1.599107070963908805e-01,3.948109565491986217e-01,-1.107863532142709051e+00,2.108105421255841883e+00,2.991144083180995672e+00,-6.986545158959056590e-02,-2.701616889425266788e+00,-6.806312468380921743e-01,-7.639652667162656619e-02,-2.042249449854037113e+00
8.421363431167401270e-01,1.217370263264097446e-01,9.666443571145790781e-01,8.256996142416132001e-01,3.121673123220963797e-01,5.178840346690081198e-01,-2.462571407977956761e-01,1.329733391688019961e-01,-1.494775039645497516e+00,3.337277218261109901e-01,4.318728281579169992e-01,-1.081796849245157066e+00,-8.652463641050510690e-01,-9.212564965169661724e-01,-1.574771316440196411e+00,4.978021598386593305e-01,1.420108708110907836e+00,3.422326428303549828e-01,1.462496239002291087e+00,3.986575010461200774e-01
1.184895024380070661e+00,2.092385170704599839e-01,4.781664854461265546e-01,7.227177201701385778e-01,4.038160344915325828e-01,8.317213829854996909e-01,5.189751663995368913e-01,6.675806064514240301e-01,-9.437360434690013067e-01,-1.478454878756302548e+00,-3.220556218300110185e-01,-1.085289380882556332e+00,-9.795488389446876942e-01,-2.884313241020510787e+00,-3.886642329923810646e+00,7.691011692106429765e-01,2.018220530458056938e+00,3.577958424342094212e-01,5.447694923068657075e-02,-8.529273093467979461e-01
-8.855597248525843845e-01,2.878239603328161186e-02,-1.170784572988424088e+00,4.768791287859198702e-01,5.368854869883850078e-01,-1.128355922700228664e+00,-8.991537638954127942e-01,-3.152501039239770653e-01,1.709061287634590531e+00,3.190927542772592496e-01,8.933313635469500302e-02,4.006611992816278556e-01,-3.129879653583285681e-01,2.252531384553543070e+00,2.216742353314683722e+00,-5.085725028890166755e-01,-1.451849602510072446e+00,9.376526246857332103e-02,-5.958556688653544597e-01,6.754606981754558426e-01
